  Iter  Epoch       Start         End   Type   From     To            Opp          Count           Rate             Ne         ESS  Clump
     9      4      265.37      334.09   Coal      0     -1       13393712      358.75122  2.6785049e-05       18667.13      1.0216     -1
     9      5      334.09      420.59   Coal      0     -1       20784834      596.14323  2.8681645e-05      17432.752      1.0329     -1
     9      6      420.59       529.5   Coal      0     -1       32102935      986.54239  3.0730598e-05      16270.429      1.0501     -1
     9      7       529.5       666.6   Coal      0     -1       49184564       1561.222  3.1742114e-05      15751.944       1.061     -1
     9      8       666.6       839.2   Coal      0     -1       74880853      2088.6842  2.7893435e-05      17925.365       1.085     -1
     9      9       839.2      1056.5   Coal      0     -1  1.1275664e+08        3531.35  3.1318333e-05       15965.09      1.1326     -1
     9     10      1056.5        1330   Coal      0     -1  1.6795365e+08        5123.83  3.0507405e-05      16389.464       1.193     -1
     9     11        1330      1674.4   Coal      0     -1  2.4548614e+08        7838.86  3.1931986e-05      15658.281      1.2501     -1
     9     12      1674.4        2108   Coal      0     -1  3.5267642e+08       11170.32  3.1672999e-05      15786.317      1.3187     -1
     9     13        2108      2653.8   Coal      0     -1  4.9737975e+08       14975.48  3.0108745e-05      16606.471      1.4346     -1
     9     14      2653.8        3341   Coal      0     -1  6.9024188e+08       19144.74  2.7736277e-05      18026.933      1.6285     -1
     9     15        3341      4206.1   Coal      0     -1  9.5470528e+08       22361.96  2.3422893e-05      21346.637      1.6685     -1
     9     16      4206.1      5295.2   Coal      0     -1  1.3239271e+09       25552.05  1.9300194e-05      25906.476      1.9139     -1
     9     17      5295.2      6666.2   Coal      0     -1  1.8434721e+09       30441.37  1.6513063e-05      30279.059        2.13     -1
     9     18      6666.2      8392.3   Coal      0     -1  2.5597574e+09       36359.24  1.4204174e-05       35200.92      2.5012     -1
     9     19      8392.3       10565   Coal      0     -1  3.5244575e+09       46946.03  1.3320073e-05      37537.333      2.6969     -1
     9     20       10565       13301   Coal      0     -1  4.7407569e+09       63950.27  1.3489464e-05      37065.965      3.2718     -1
     9     21       13301       16745   Coal      0     -1  6.0770223e+09       90772.64  1.4937026e-05      33473.865      3.7785     -1
     9     22       16745       21081   Coal      0     -1  7.2651255e+09      124815.36  1.7180069e-05      29103.491      4.3649     -1
     9     23       21081       26539   Coal      0     -1  7.9030707e+09      163110.56  2.0638884e-05      24226.116      5.1535     -1
     9     24       26539       33411   Coal      0     -1  7.7059204e+09      191593.53   2.486316e-05      20110.075      5.6118     -1
     9     25       33411       42063   Coal      0     -1  6.8695808e+09       198904.1  2.8954329e-05      17268.575      6.6478     -1
     9     26       42063       52954   Coal      0     -1  5.7729328e+09       190057.5  3.2922174e-05      15187.332      7.8946     -1
     9     27       52954       66665   Coal      0     -1  4.6950656e+09      163583.24  3.4841524e-05      14350.693      9.0293     -1
